Project ID,Project Name,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
VCS1480,"Wind power project in Maharashtra, India - Andhra Lake Phase - I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107162,63903,141698,210622,177658,108882,104366,33006
VCS1481,"Wind power project in Maharashtra, India - Andhra Lake Phase - II",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177746,111887,213525,0,282956,0,129184
VCS1482,"Wind Energy Project in Harapanahalli, Karnataka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225307,270381,75855,61702,102563,84476,75873,0
VCS1483,La Ferme - Bambous solar photovoltaic power plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33405,20472,9039,55046,0,0,0
VCS1484,"Grouped Hydro Power Project near Shanag Village in District Kullu of Himachal Pradesh, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1485,Chorokhi Hydro Power Plant Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442368
VCS1486,10.9 MW Bundled Solar Power Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33221,0,0,0,0,0,0
VCS1489,CECIC Urumqi Tuoli Phase I Wind Farm Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86983,0,0,0,0,0,0,0
VCS149,Rongcheng Dongchudao Wind Farm,0,0,0,0,0,0,0,0,0,0,0,0,0,37764,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1490,Nanjing Jinling Grid Connected Natural Gas Combined Cycle Power Plant Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158211,2126828,0,0,0,0,0,0
VCS1491,São Domingos II Hydroelectric Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1492,Astidey - Talas del Maciel I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1493,"Mangrove restoration and coastal greenbelt protection in the East coast of Aceh and North Sumatra Province, Indonesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125391,0,0,0,271680,0,0
VCS1494,Tsiazompaniry Hydropower Project in Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1495,Selco Clean Energy Products Grouped Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13802,0,13909,0,37760,0,0
VCS1496,Jubilaci√≥n Segura : Agroforestry And Reforestation With Smallscale Farmers in Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33894,0,0,0,123768,0,0
VCS1497,VCS Grouped Project for Renewable Power Generation  by Aditya Birla Group of Companies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565556,340942,0,272745
VCS1498,Preserving Peat Swamp Forest Ecosystem Through Redd+ Activity In Kampar Peninsula Riau-Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1499,Toros Hydroelectric Power Plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708702,0
VCS15,"Methane Capture, Flare and Utilization at Tyson Wastewater Treatment Facilities - Amarillo",0,0,0,0,0,0,0,0,0,0,0,0,0,468526,139855,117074,29737,98126,0,0,0,0,0,0,0,0,0
VCS150,Inner Mongolia Wudaogou 50.25MW Wind Power Project,0,0,0,0,0,0,0,0,0,0,0,0,0,224282,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1500,Reis Enerji Grouped HEPP Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1501,Operation CO2 - La Muntanya d'Alinya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1502,"Reduction of GHG emissions in Propylene Oxide production at MTP HPPO Manufacturing Co., Ltd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320900,309069,0,0,0
VCS1503,Resex Rio Preto-Jacund√° REDD+ Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310664,454386,446476,0,0,0,151801
VCS1504,Xinjiang Alashankou Phase II Wind Power Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104180,0,0,0,0,0,0,0
VCS1505,Bujagali Hydropower Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635939,0,0,0,0,0,0,0
VCS1506,Cirakdami Hydro Electricity Power Plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373493,0
VCS1507,Monte Rosa Bagasse Cogeneration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294290,0,0,0,0,0,0,0
VCS1508,Pakarab Fertiliser Co-generation Power Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55416,0,0,0,0,0,0,0
VCS1509,Erik 15.02 MW Hydroelectric Power Plant Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS151,Yuyao Electricity Generation Project using Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,72354,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1510,Ciudad Juarez Landfill Gas to Energy Project.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4722,0,0,0,0,136863,0,0
VCS1512,Sasol Nitrous Oxide Abatement Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35311,0,446756,0,0,8266,60948,0
VCS1513,Eurus Wind Farm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35226,0,0,0,0,0,0,0
VCS1514,EnviroServ Chloorkop Landfill Gas Recovery Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149968,0,0,0,0,0,4472,0
VCS1515,Omnia Fertilizer Limited Nitrous Oxide (N2O) Reduction Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20179,0,0,0,0,0,0,0
VCS1516,"AWMS GHG Mitigation Project MX05-B-05, Jalisco, Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14363,0,0,0,0,0,0,0
VCS1517,"AWMS GHG Mitigation Project, MX06-B-18, Sinaloa, Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13438,0,0,0,0,0,0,0
VCS1518,"7.5 MW wind power project by Dhanji Developers at Nashik, Maharashtra, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1519,"Satara Wind Power Project in Maharashtra, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89514,130967,62548,78256,61990,51949
VCS152,Ningxia Tianjing 50.25MW Wind-farm Project,0,0,0,0,0,0,0,0,0,0,0,0,0,17551,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1520,"Wind Project in Maharashtra, India by Kayathar and Jath.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26313,192463,94546,130174,85533,79579
VCS1521,Wind Based Power Generation by Mytrah Energy (India) Limited (EKIESL-VCS-January-16-01),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556341,701051,487697,0,168371,561329
VCS1522,Soubre Hydropower Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3007783,342725
VCS1523,"Wind Based Power Generation by Panama Wind Energy Godawari Private Limited, Pune in the State of Maharashtra, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187744,127519,109799,0,298225,101861,83668
VCS1524,AXIA Energia Cogeneration Project in Familia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1525,Wind power project at Jaibhim by SIIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110347,0,0,0,0,0,0
VCS1526,Wind energy project in different locations of India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1527,Wolf Creek Landfill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4270,0,0,0,0,0,0
VCS1528,Granger South Jordan Landfill Gas Destruction Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45730,0,0,0,0,0,0
VCS1529,Inner Mongolia Chao‚Äôer Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302608,0,0,77639,68800
VCS153,"Rick husk based cogeneration plant (5 MW) at Shibzada Ajit Singh Nagar District, Punjab by M/s Nahar Industrial Enterprises limited.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,174424,0,0,0,0,0,0,0,0,0,0,0,0
VCS1530,Grouped Project for Commercial Forest Plantations Initiatives in the Department of Vichada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297261
VCS1532,COMACO Landscape Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214694,540337,0,0,883068
VCS1533,Grouped Dairy Manure Separation Projects; Phase I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,0
VCS1534,Wind Based Power Generation by Rajasthan Gum Pvt ltd (EKIESL-VCS-March- 16-01),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1535,Biomass/Biogas based heat and power generation at Everest Starch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15077,42637,34632,0,52229,0,33214
VCS1536,Grid Connected Solar Power Project at Rajasthan by Roha Dychem Private Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1537,"6.25 MW grid-connected Sattegala Mini Hydel Scheme at SLS Power Industries Ltd., in Chamarajanagar District, Karnataka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12884,0,0,0,0,0,0
VCS1538,ECO2 Rubber Forests Guatemala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109816,47246,45777,0,136146
VCS1539,Gangakhed Sugar & Energy Private Ltd (GSEPL) 30 MW Bagasse Based Co-generation Power Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86412,49787,29776,25162,0,0,0
VCS154,"Shunchang Yangkou Hydro Power Project, Fujian, China",0,0,0,0,0,0,0,0,0,0,0,0,0,40755,0,139608,0,0,0,0,0,0,0,0,0,0,0
VCS1541,Lacandon ‚Äì Forest for life REDD+ Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216722,0,153260,0,0,322605
VCS1542,Yunnan Kunming Liangqu Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147135,0,81534,0,273112
VCS1543,Bosques del Uruguay Afforestation through High Quality Timber in Grasslands Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1544,Protection of high conservation value forests by Terneyles Group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1545,One True Measure (Pty) Ltd Solar PV Grouped Project in South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1546,Usak Wind Power Plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64422,310150,0
VCS1547,5MW Biomass Based Cogeneration Project at Sainsons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67151,29664
VCS1548,"Energy Efficiency Project by Aquila Technologies, Inc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1549,AAC Block Project By Aerocon Buildwell Pvt. Ltd. (EKIESL- June 2016-02),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21216,0,19479,119115,0
VCS155,Ewald 1/2/7 Utilization of Coal-Mine-Methane,0,0,0,0,0,0,0,0,0,0,0,0,0,340139,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1550,Uberlandia landfills I and II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40093,0
VCS1551,Wind Power Project by Rajasthan Gum Private Limited (EKIESL-CDM.September-12-02),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44782,0,0,0,751,0
VCS1552,"Bundled run-of-river mini hydro power projects at Sungai Sia and Sungai Benus, Pahang, Malaysia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1553,Santa Vit√≥ria Cogeneration Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27577,61922,0,0,0,0
VCS1554,La Mina Hydropower Plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60613,0,0
VCS1557,Arenal Etapa I-II Hydroelectric Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1558,"Agroforestry and forest restoration for ecological connectivity, poverty reduction and biodiversity conservation in Cerro San Gil, Caribbean Guatemala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54782,0,0,0,0,0,223415
VCS1559,49.5 MW Wind Power Project by Master Wind Energy Limited in Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417782
VCS156,Zhejiang Cixi Wind Farm Project,0,0,0,0,0,0,0,0,0,0,0,0,0,32556,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1560,Tejuva-Chandgarh Wind Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383890,464176,253346,741924,247721,0
VCS1561,Sustainable Forestry Management Plan Capture and Sequestration Carbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1562,Hydroelectric Project Aures Bajo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1563,"Adani Enterprises Limited Solar PV Power Project in Gujarat, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15327,0,0,0,0,0
VCS1564,"Landfill gas recovery and electricity generation at ‚ÄúMtoni Dumpsite‚Äù, Dar Es Salaam, Tanzania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25200,0,0,0,0,0,0
VCS1566,REDD+ Project Resguardo Indigena Unificado Selva de Mataven (RIU SM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10712889,0,6404775,0,8097815,0
VCS1567,Wind Power Project in Rajasthan by LWEPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230788,0,0
VCS1568,"Wind Power Project by ASTRA LIFECARE (INDIA) PRIVATE LIMITED at GUJARAT, INDIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1569,Karacabey Wind Power Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96378,0,0,143289
VCS157,Zhejiang Qushan Wind Farm Project,0,0,0,0,0,0,0,0,0,0,0,0,0,32330,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1570,BUNDLED WIND VCS PROJECT BY EKIESL (EKIESL- VCS.SEPT 2016-01),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85412,97861,0,0,0,0
VCS1571,Manoa REDD+ Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386410,95934,0,0,438171
VCS1572,Maldonado II Wind Farm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1574,Bundled Solar VCS Project by EKIESL (EKIESL- VCS.Oct 2016-01),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60592,0,0,0,0,356812
VCS1577,Fujian Yong‚Äôan Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184926,0,0,78402,287276
VCS1578,15 MW Solar Photovoltaic Power Project at Gujarat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18207,0,0,0,0,0
VCS1579,Renewable Energy Project in Rajasthan & Maharashtra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64806,0,57480,0,0
VCS158,Menegalli Ceramic Fuel Switching Project,0,0,0,0,0,0,0,0,0,0,0,0,0,23392,2000,24182,0,37981,0,0,117375,0,0,28065,0,30259,0
VCS1580,Solar Grouped project by ACME Group (EKIESL-VCS-Aug-16-01),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475380,614147,557764,626415,839190,457545
VCS1582,Wind Grouped project by Hero Future Energies Private Limited (EKIESL-VCS-Aug-16-03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160061,0,684278,108683,0
VCS1583,Solar Grouped project by Hero Future Energies Private Limited (EKIESL-VCS-Aug-16-02),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1584,Solar VCS Project by RSMML (EKIESL-VCS -Nov 2016-01),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1587,Fatma WEPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288186
VCS159,"Minister Stein 4, Utilization of Coalmine Methane",0,0,0,0,0,0,0,0,0,0,0,0,0,569005,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1596,"The Juma Sustainable Development Reserve Project: Reducing Greenhouse Gas Emissions from Deforestation and Forest Degradation plus forest management in the State of Amazonas, Brazil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS16,"Methane Capture, Flare and Utilization at Tyson Wastewater Treatment Facilities - Lexington",0,0,0,0,0,0,0,0,0,0,0,0,0,521296,69633,64917,24192,105829,0,0,0,0,0,0,0,0,0
VCS160,Westfalen 1/2 Utilization of Coalmine Methane,0,0,0,0,0,0,0,0,0,0,0,0,0,189140,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS161,Texas CFL Distribution Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS162,Her-Fried Utilization of Coalmine Methane,0,0,0,0,0,0,0,0,0,0,0,0,0,51080,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1622,REDD+ Project for Caribbean Guatemala: The Conservation Coast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560886,3236512,704418,0,795043
VCS1623,Denizli Bundled Solar Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1624,"Biomass Based Cogeneration Project by CG GROUP, NEPAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS163,Imudia Utilization of Coal-Mine-Methane,0,0,0,0,0,0,0,0,0,0,0,0,0,307147,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS164,Primavera Small Hydroelectric Project,0,0,0,0,0,0,0,0,0,0,0,0,0,75977,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1643,The New Horizons (ATHLONE) Waste to Energy Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1644,Larimar Wind Farm Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50655,530729,0
VCS1650,Reduced Emissions from Deforestation and Degradation in Keo Seima Wildlife Sanctuary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168043,1804031,3854572,0,6741668,0
VCS1651,AAC Block Manufacturing Using Energy Efficient Technology by JKLCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109706,0,0
VCS1652,Centrale Solaire de Malicounda - Groupe Solaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1654,Fortaleza Ituxi REDD Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937832,0,170766,0
VCS1656,Zhangbei Manjing Windfarm Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130276,0,0,0,0,0
VCS1657,"Grouped Project REDD+ conservation of the Oak ecological corridor Guantiva – La Rusia – Iguaque, Colombia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1658,Tugela Mill Fuel Switching Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39980,0,0,0,0,0
VCS1659,Reduction of CO2 Emissions by Glass Recycling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS166,Dachunhe Sanji 6MW Hydropower Project in Yunnan Province,0,0,0,0,0,0,0,0,0,0,0,0,0,30712,0,0,0,0,39022,0,56346,44537,0,0,0,0,0
VCS1660,Wind bundle project in Maharashtra by Sispara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58907,43702,65742,82122,61292,59114
VCS1661,Costa Rica Grouped Wind Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106947,0,0,255697
VCS1662,Improved Jikos Project in Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1663,Fazenda Sao Paulo Agroforestry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29239,138053,0,32060
VCS1664,Yunnan Xishuangbanna Improved Forest Management Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336631,0,0
VCS1665,HPP Project Liberia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9100,0,0,0
VCS1666,Move Systems Grouped Project. Fuel Switching in Food Carts and Ambulances Electrification in NYC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1667,Çerçikaya Wind Power Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527040
VCS1669,Bundled Wind Power Project by Giriraj Enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131593,144200,235074,148361,156871,83279
VCS167,Sexton Energy Des Plaines Landfill Methane Recovery and Destruction Project,0,0,0,0,0,0,0,0,0,0,0,0,0,137697,52272,0,92814,38528,0,0,0,0,0,0,0,0,0
VCS1670,Bundled Solar Power Project by D.J. Malpani and Giriraj Enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145393,81970,75015,142753,126703,0
VCS1671,"Wind based power generation by Panama Wind Energy Private Limited in Maharashtra, India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127168,124497,148958,123864,100473,66398
VCS1672,Musokotwane REDD+ Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1673,AAC Block Project By HIL Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32455,0
VCS1674,Gilé National Reserve REDD Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1675,University of Wisconsin Milwaukee Campus Wide Clean Energy & Energy Efficiency Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5210,4125,0,0,3518,0
VCS1676,Çiçekli HEPP Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1677,Vaayu India Wind Power Project in Gujarat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26188,0,0,0,0,0
VCS1678,Grid Connected Wind Energy Generation at Andhra Pradesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18161,0,0,0,0,0
VCS1679,"Bundled Wind Power Project in Madhya Pradesh, Gujarat and Kerala by D.J. Malpani",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62037,14343,248171,91255,44257
VCS168,Bundled Wind Project Activity by M/s Bhagyanagar India Ltd and M/s Surana Telecom and Power Limited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19056,40773,37325,0,0,0,0,0,0,0,0,0,0
VCS1680,Tri-Community Recycling and Sanitary Landfill Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1681,Robeson County Landfill,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1682,Regenerating Colombian Coffee Ecosystems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1683,Kahone Solar PV Plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72233
VCS1684,"Mitigation of GHG: Rubber based agro-forestry system for sustainable development and poverty reduction in Pakkading, Bolikhamsay Province, Lao PDR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31217,0,0,51882,0,0
VCS1685,Grid connected 25 MW PV solar power project at Charanka in Gujarat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181018,0
VCS1686,Agrocortex REDD Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75523,1721746,0,894975
VCS1687,Grid connected bundled wind projects in Gujarat and Tamil Nadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCS1689,Tumring REDD+ Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645410,0
